seed,node,source,destination,app_sequence,origin,ingress_peer,enqueue_event,identity_ordinal,same_app_nsdp_owners_before_enqueue,same_app_waiting_before_enqueue,forward_event,hop_admission_event,next_hop,hop_sequence,nsdp_release_event,completion_event,completion_reason,completion_resend_count,capacity_release_event,receiver_feedback_event,receiver_feedback_reason,ingress_hop_sequence,ingress_previous_feedback_event,ingress_previous_feedback_reason,ingress_same_hop_replay,enqueue_s,forward_s,hop_admission_s,completion_s,capacity_release_s,app_unique_delivered_by_stop,app_destination_delivery_events,app_first_delivery_event,app_first_delivery_s,status_at_stop
129,4,2,1,915,relay,2,30747,1,0,0,84178,84180,5,37,85635,85636,ack,0,85636,30748,ack,22,,,False,308.409813632,368.537292472,368.537292472,370.201292444,370.201292444,True,1,144577,435.016811086,released
129,8,7,1,937,relay,7,30920,1,0,0,62825,62827,2,40,65073,65074,ack,0,65074,30921,ack,22,,,False,308.630812442,345.956295374,345.956295374,348.205295346,348.205295346,True,1,369546,674.502811086,released
129,4,2,1,921,relay,2,30961,1,0,0,85642,85644,5,38,89048,89049,ack,1,89049,30962,ack,23,,,False,308.656813632,370.201292472,370.201292472,374.101292444,374.101292444,True,1,139622,429.738811086,released
129,7,7,1,1030,local,,31160,1,0,0,53894,53896,8,36,54683,54684,dack,0,72935,,,,,,,308.82,336.121292498,336.121292498,336.882292442,356.88229247,True,1,568274,864.783811086,released
129,7,7,1,1031,local,,31188,1,0,0,69685,69687,8,37,70833,70834,ack,0,70834,,,,,,,308.84,353.216292498,353.216292498,354.341292442,354.341292442,True,1,587671,883.802811086,released
129,3,3,1,1032,local,,31291,1,0,0,37174,37176,1,44,45517,45518,ack,2,45518,,,,,,,308.92,315.032108105,315.032108105,325.286288077,325.286288077,True,1,45337,325.101808077,released
129,2,2,1,1033,local,,31476,1,0,0,53785,53787,4,38,73153,73154,dack,1,91727,,,,,,,309.12,336.017293688,336.017293688,357.188293632,377.18829366,True,1,255835,553.069811086,released
129,2,2,1,1034,local,,31500,1,0,0,55119,55121,4,39,55878,55879,dack,0,74062,,,,,,,309.14,337.226293688,337.226293688,338.182293632,358.18229366,True,1,220083,515.421811086,released
129,8,7,1,907,relay,7,31534,1,0,0,62832,62834,2,41,66390,66391,ack,0,66391,31535,ack,17,,,False,309.163812442,345.956295374,345.956295374,349.583295346,349.583295346,True,1,385238,690.986811086,released
129,3,3,1,1037,local,,31878,1,0,0,37579,37581,1,45,40398,40399,ack,0,40399,,,,,,,309.5,315.461108105,315.461108105,318.737108077,318.737108077,True,1,40254,318.601808077,released
129,7,7,1,1038,local,,31935,1,0,0,70840,70842,8,38,71538,71539,ack,0,71539,,,,,,,309.52,354.34129247,354.34129247,355.160292442,355.160292442,True,1,588968,885.050811086,released
129,8,7,1,943,relay,7,32192,1,0,0,62839,62841,2,42,82095,82096,dack,2,118410,32193,ack,23,,,False,309.839812442,345.956295374,345.956295374,366.431295346,406.431295374,True,1,542346,839.485811086,released
129,4,2,1,927,relay,2,32269,1,0,0,86454,86456,5,39,87779,87780,ack,0,87780,32270,ack,24,,,False,309.891813632,371.332292472,371.332292472,372.801292444,372.801292444,True,1,145469,436.043811086,released
129,8,7,1,949,relay,7,32420,1,0,0,63325,63327,2,43,66387,66388,ack,0,66388,32421,ack,24,,,False,310.138812442,346.450295374,346.450295374,349.583295346,349.583295346,True,1,387955,694.041811086,released
129,4,2,1,933,relay,2,32510,1,0,0,87786,87788,5,40,91489,91490,ack,1,91490,32511,ack,25,,,False,310.203813632,372.801292472,372.801292472,376.935292444,376.935292444,True,1,140441,430.791811086,released
129,2,2,1,1044,local,,32641,1,0,0,56124,56126,4,40,75080,75081,dack,1,93444,,,,,,,310.3,338.383293688,338.383293688,359.190293632,379.19029366,True,1,260101,557.164811086,released
129,2,2,1,1045,local,,32664,1,0,0,56979,56981,4,41,78847,78848,dack,2,114942,,,,,,,310.32,339.124293688,339.124293688,363.012293632,403.01229366,True,1,256306,553.719811086,released
129,8,7,1,955,relay,7,32735,1,0,0,64294,64296,2,44,66384,66385,ack,0,66385,32736,ack,25,,,False,310.437812442,347.438295374,347.438295374,349.583295346,349.583295346,True,1,444045,745.859811086,released
129,7,7,1,1048,local,,32946,1,0,0,71218,71220,8,39,74378,74379,ack,1,74379,,,,,,,310.6,354.802292498,354.802292498,358.449292442,358.449292442,True,1,595606,891.849811086,released
129,3,3,1,1049,local,,33001,1,0,0,37586,37588,1,46,41085,41086,ack,0,41086,,,,,,,310.62,315.461108105,315.461108105,319.699108077,319.699108077,True,1,40936,319.446808077,released
129,7,7,1,1050,local,,33007,1,0,0,71547,71549,8,40,75301,75302,ack,1,75302,,,,,,,310.62,355.16029247,355.16029247,359.359292442,359.359292442,True,1,606564,902.626811086,released
129,3,3,1,1051,local,,33051,1,0,0,38428,38430,1,47,41699,41700,ack,0,41700,,,,,,,310.64,316.384108105,316.384108105,320.531108077,320.531108077,True,1,41493,320.239808077,released
129,7,7,1,1052,local,,33057,1,0,0,71896,71898,8,41,76147,76148,ack,1,76148,,,,,,,310.64,355.517292498,355.517292498,360.295292442,360.295292442,True,1,604587,900.819811086,released
129,8,7,1,961,relay,7,33537,1,0,0,64301,64303,2,45,66783,66784,ack,0,66784,33538,ack,26,,,False,311.230812442,347.438295374,347.438295374,350.012295346,350.012295346,True,1,514688,812.107811086,released
129,5,5,1,1055,local,,33672,1,0,0,53006,53008,1,37,61057,61058,ack,1,61058,,,,,,,311.32,335.156111114,335.156111114,344.152111086,344.152111086,True,1,59579,342.157811086,released
129,4,2,1,939,relay,2,33783,1,0,0,89055,89057,5,41,91486,91487,ack,1,91487,33784,ack,26,,,False,311.516813632,374.101292472,374.101292472,376.935292444,376.935292444,True,1,141759,432.091811086,released
129,2,2,1,1058,local,,33938,1,0,0,74066,74068,4,42,80240,80241,dack,2,116166,,,,,,,311.64,358.182293688,358.182293688,364.325293632,404.32529366,True,1,259475,556.592811086,released
129,8,7,1,967,relay,7,34023,1,0,0,64308,64310,2,46,67898,67899,ack,0,67899,34024,ack,27,,,False,311.776812442,347.438295374,347.438295374,351.351295346,351.351295346,True,1,522825,820.128811086,released
129,7,7,1,1061,local,,34145,1,0,0,72939,72941,8,42,73534,73535,ack,0,73535,,,,,,,311.86,356.882292498,356.882292498,357.565292442,357.565292442,False,0,,,released
129,7,7,1,1062,local,,34169,1,0,0,73541,73543,8,43,74375,74376,ack,0,74376,,,,,,,311.88,357.56529247,357.56529247,358.449292442,358.449292442,False,0,,,released
129,4,2,1,945,relay,2,34252,1,0,0,91496,91498,5,42,97662,97663,ack,1,97663,34253,ack,27,,,False,311.984813632,376.935292472,376.935292472,383.513292444,383.513292444,True,1,142975,433.235811086,released
129,3,3,1,1064,local,,34379,1,0,0,38435,38437,1,48,42482,42483,ack,0,42483,,,,,,,312.04,316.384108105,316.384108105,321.363108077,321.363108077,True,1,42175,321.097808077,released
129,3,3,1,1065,local,,34412,1,0,0,38811,38813,1,49,43002,43003,ack,0,43003,,,,,,,312.06,316.917108105,316.917108105,322.049288077,322.049288077,True,1,42847,321.838808077,released
129,2,2,1,1066,local,,34571,1,0,0,76728,76730,4,43,77965,77966,dack,0,96240,,,,,,,312.18,360.931293688,360.931293688,362.115293632,382.11529366,False,0,,,released
129,8,7,1,971,relay,7,34741,1,0,0,64315,64317,2,47,85852,85853,dack,2,122160,34742,dack,28,,,False,312.400812442,347.438295374,347.438295374,370.474295346,410.474295374,True,2,537052,834.285811086,released
129,4,2,1,951,relay,2,34808,1,0,0,91503,91505,5,43,92962,92963,ack,0,92963,34809,ack,28,,,False,312.439813632,376.935292472,376.935292472,378.638292444,378.638292444,True,1,149344,440.866811086,released
129,7,7,1,1069,local,,34951,1,0,0,73548,73550,8,44,75298,75299,ack,0,75299,,,,,,,312.54,357.56529247,357.56529247,359.359292442,359.359292442,True,1,596147,892.356811086,released
129,4,2,1,957,relay,2,35278,1,0,0,92969,92971,5,44,107098,107099,no_ack,2,107099,35279,ack,29,,,False,312.998813632,378.638292472,378.638292472,394.260000028,394.260000028,False,0,,,released
129,2,2,1,1072,local,,35418,1,0,0,91731,91733,4,44,93153,93154,dack,0,111181,,,,,,,313.08,377.188293688,377.188293688,378.937293632,398.93729366,True,1,260393,557.528811086,released
129,2,2,1,1073,local,,35445,1,0,0,93448,93450,4,45,94140,94141,dack,0,112184,,,,,,,313.1,379.190293688,379.190293688,380.029293632,400.02929366,True,1,273327,572.270811086,released
129,3,3,1,1074,local,,35579,1,0,0,38818,38820,1,50,43313,43314,ack,0,43314,,,,,,,313.22,316.917108105,316.917108105,322.439288077,322.439288077,True,1,43247,322.332808077,released
129,4,2,1,963,relay,2,35725,1,0,0,97669,97671,5,45,98284,98285,ack,0,98285,35726,ack,30,,,False,313.466813632,383.513292472,383.513292472,384.228292444,384.228292444,True,1,145044,435.523811086,released
129,2,2,1,1077,local,,35872,1,0,0,96244,96246,4,46,99538,99539,ack,1,99539,,,,,,,313.58,382.115293688,382.115293688,385.541293632,385.541293632,True,1,274954,574.077811086,released
129,3,3,1,1079,local,,36290,1,0,0,39993,39995,1,51,43641,43642,ack,0,43642,,,,,,,314.04,318.347108105,318.347108105,322.920288077,322.920288077,True,1,43557,322.787808077,released
129,3,3,1,1080,local,,36315,1,0,0,40405,40407,1,52,44179,44180,ack,0,44180,,,,,,,314.06,318.737108105,318.737108105,323.765288077,323.765288077,True,1,43757,323.177808077,released
129,8,7,1,1000,relay,7,36416,1,0,0,65080,65082,2,48,85850,85851,dack,2,122159,36417,dack,31,,,False,314.168812442,348.205295374,348.205295374,370.474295346,410.474295374,True,1,537609,834.935811086,released
129,4,2,1,975,relay,2,36520,1,0,0,98291,98293,5,46,106587,106588,ack,2,106588,36521,ack,31,,,False,314.311813632,384.228292472,384.228292472,393.575292444,393.575292444,True,1,149700,441.295811086,released
129,7,7,1,1084,local,,36658,1,0,0,74385,74387,8,45,76144,76145,ack,0,76145,,,,,,,314.42,358.44929247,358.44929247,360.295292442,360.295292442,True,1,620751,917.433811086,released
129,2,2,1,1085,local,,36831,1,0,0,99545,99547,4,47,102163,102164,dack,1,120139,,,,,,,314.58,385.54129366,385.54129366,388.479293632,408.47929366,True,1,272021,570.463811086,released
129,8,7,1,1001,relay,7,36955,1,0,0,66397,66399,2,49,69221,69222,ack,0,69222,36956,dack,32,,,False,314.805812442,349.583295374,349.583295374,352.690295346,352.690295346,True,1,481279,781.466811086,released
129,3,3,1,1088,local,,37217,1,0,0,41092,41094,1,53,44965,44966,ack,0,44966,,,,,,,315.04,319.699108105,319.699108105,324.662288077,324.662288077,True,1,44447,324.100808077,released
129,5,5,1,1089,local,,37222,1,0,0,57666,57668,1,38,77446,77447,no_ack,2,77447,,,,,,,315.04,339.940111114,339.940111114,361.669000028,361.669000028,False,0,,,released
129,7,7,1,1090,local,,37367,1,0,0,74392,74394,8,46,76687,76688,dack,0,95100,,,,,,,315.14,358.44929247,358.44929247,360.919292442,380.91929247,True,1,598814,895.489811086,released
129,3,3,1,1092,local,,37624,1,0,0,41099,41101,1,54,44962,44963,ack,0,44963,,,,,,,315.48,319.699108105,319.699108105,324.662288077,324.662288077,True,1,44883,324.542808077,released
129,8,7,1,977,relay,7,37641,1,0,0,66404,66406,2,50,69219,69220,dack,0,87660,37642,dack,29,,,False,315.481812442,349.583295374,349.583295374,352.690295346,372.690295374,True,1,523979,821.324811086,released
129,4,2,1,986,relay,2,37834,1,0,0,106594,106596,5,47,114498,114499,no_ack,2,114499,37835,dack,33,,,False,315.754813632,393.575292472,393.575292472,402.593000028,402.593000028,False,0,,,released
129,2,2,1,1096,local,,38107,1,0,0,111185,111187,4,48,111999,112000,ack,0,112000,,,,,,,316.02,398.937293688,398.937293688,399.958293632,399.958293632,True,1,272565,571.308811086,released
129,7,7,1,1097,local,,38214,1,0,0,75308,75310,8,47,77648,77649,dack,0,95898,,,,,,,316.14,359.35929247,359.35929247,361.790292442,381.79029247,True,1,623967,920.384811086,released
129,3,3,1,1099,local,,38455,1,0,0,41706,41708,1,55,45678,45679,ack,0,45679,,,,,,,316.4,320.531108105,320.531108105,325.611288077,325.611288077,True,1,45642,325.543808077,released
129,3,3,1,1100,local,,38473,1,0,0,42489,42491,1,56,46094,46095,ack,0,46095,,,,,,,316.42,321.363108105,321.363108105,326.300288077,326.300288077,True,1,46047,326.232808077,released
129,4,8,1,878,relay,2,38577,1,0,0,114504,114506,5,48,115936,115937,ack,0,115937,38578,ack,34,,,False,316.625813632,402.593000056,402.593000056,404.196292444,404.196292444,True,1,150490,442.569811086,released
129,4,2,1,1004,relay,2,38743,1,0,0,115943,115945,5,49,125178,125179,no_ack,2,125179,38744,dack,35,,,False,316.898813632,404.196292472,404.196292472,413.266000028,413.266000028,False,0,,,released
129,3,3,1,1104,local,,38850,1,0,0,43009,43011,1,57,46566,46567,ack,0,46567,,,,,,,316.92,322.049288105,322.049288105,326.924288077,326.924288077,True,1,46487,326.817808077,released
129,2,2,1,1105,local,,39119,1,0,0,112006,112008,4,49,112883,112884,dack,0,131648,,,,,,,317.24,399.95829366,399.95829366,400.881293632,420.88129366,True,1,289020,589.430811086,released
129,4,2,1,1012,relay,2,39303,1,0,0,125184,125186,5,50,125741,125742,ack,0,125742,39304,dack,36,,,False,317.548813632,413.266000056,413.266000056,413.829292444,413.829292444,True,1,152564,445.312811086,released
129,5,5,1,1109,local,,39594,1,0,0,58021,58023,1,39,74754,74755,ack,2,74755,,,,,,,317.82,340.369111114,340.369111114,358.894111086,358.894111086,True,1,73058,357.055811086,released
129,3,3,1,1111,local,,40048,1,0,0,43016,43018,1,58,47109,47110,ack,0,47110,,,,,,,318.36,322.049288105,322.049288105,327.782288077,327.782288077,True,1,46923,327.519808077,released
129,5,5,1,1112,local,,40053,1,0,0,58028,58030,1,40,67613,67614,ack,0,67614,,,,,,,318.36,340.369111114,340.369111114,351.185111086,351.185111086,True,1,67211,350.620811086,released
129,2,2,1,1113,local,,40125,1,0,0,112188,112190,4,50,112881,112882,dack,0,131647,,,,,,,318.4,400.029293688,400.029293688,400.881293632,420.88129366,False,0,,,released
129,2,2,1,1115,local,,40314,1,0,0,114946,114948,4,51,121796,121797,dack,2,157278,,,,,,,318.64,403.012293688,403.012293688,410.267293632,450.26729366,True,1,278408,578.055811086,released
129,3,3,1,1116,local,,40437,1,0,0,43320,43322,1,59,47653,47654,ack,0,47654,,,,,,,318.74,322.439288105,322.439288105,328.731288077,328.731288077,True,1,47249,328.091808077,released
129,4,2,1,1021,relay,2,40559,1,0,0,125748,125750,5,51,129118,129119,ack,1,129119,40560,dack,37,,,False,318.952813632,413.829292472,413.829292472,417.573292444,417.573292444,True,1,154304,447.080811086,released
129,2,2,1,1119,local,,40738,1,0,0,116170,116172,4,52,116940,116941,dack,0,134954,,,,,,,319.14,404.325293688,404.325293688,405.080293632,425.08029366,False,0,,,released
129,3,3,1,1121,local,,41139,1,0,0,43648,43650,1,60,47650,47651,ack,0,47651,,,,,,,319.7,322.920288105,322.920288105,328.731288077,328.731288077,True,1,47475,328.507808077,released
129,5,5,1,1122,local,,41144,1,0,0,59061,59063,1,41,74751,74752,ack,1,74752,,,,,,,319.7,341.500111114,341.500111114,358.894111086,358.894111086,True,1,72161,355.820811086,released
129,4,2,1,981,relay,2,41620,1,0,0,129125,129127,5,52,129681,129682,dack,0,147218,41621,dack,32,,,False,320.473813632,417.573292472,417.573292472,418.197292444,438.197292472,True,1,154516,447.340811086,released
129,3,3,1,1125,local,,41737,1,0,0,44189,44191,1,61,48238,48239,ack,0,48239,,,,,,,320.54,323.765288105,323.765288105,329.527108077,329.527108077,True,1,48048,329.378808077,released
129,2,8,1,884,relay,8,41897,1,0,0,120143,120145,4,53,121793,121794,ack,0,121794,41899,ack,15,,,False,320.785815346,408.479293688,408.479293688,410.267293632,410.267293632,True,1,277085,576.430811086,released
129,2,2,1,1127,local,,42069,1,0,0,121802,121804,4,54,123827,123828,dack,0,141905,,,,,,,320.94,410.26729366,410.26729366,412.191293632,432.19129366,True,1,276198,575.455811086,released
129,8,8,1,1129,local,,42419,1,0,0,66411,66413,2,51,69217,69218,dack,0,87659,,,,,,,321.32,349.583295374,349.583295374,352.690295346,372.690295374,True,1,482892,782.818811086,released
129,3,3,1,1130,local,,42525,1,0,0,44196,44198,1,62,49105,49106,ack,0,49106,,,,,,,321.38,323.765288105,323.765288105,330.567108077,330.567108077,True,1,48787,330.210808077,released
129,5,4,1,875,relay,4,42951,1,0,0,61064,61066,1,42,74748,74749,ack,1,74749,42953,ack,15,,,False,322.007812444,344.152111114,344.152111114,358.894111086,358.894111086,True,1,72354,356.132811086,released
129,3,3,1,1133,local,,43030,1,0,0,44203,44205,1,63,49102,49103,ack,0,49103,,,,,,,322.06,323.765288105,323.765288105,330.567108077,330.567108077,True,1,48947,330.457808077,released
129,7,7,1,1134,local,,43111,1,0,0,75315,75317,8,48,77646,77647,dack,0,95897,,,,,,,322.14,359.35929247,359.35929247,361.790292442,381.79029247,False,0,,,released
129,3,3,1,1136,local,,43335,1,0,0,44972,44974,1,64,49946,49947,ack,0,49947,,,,,,,322.44,324.662288105,324.662288105,331.542108077,331.542108077,True,1,49869,331.432808077,released
129,3,3,1,1138,local,,43677,1,0,0,44979,44981,1,65,50859,50860,ack,0,50860,,,,,,,322.94,324.662288105,324.662288105,332.582108077,332.582108077,True,1,50534,332.355808077,released
129,4,4,1,1141,local,,43974,1,0,0,147222,147224,5,53,164736,164737,ack,2,164737,,,,,,,323.52,438.1972925,438.1972925,458.406292444,458.406292444,True,1,216824,512.158811086,released
129,3,3,1,1142,local,,44219,1,0,0,45524,45526,1,66,51608,51609,ack,0,51609,,,,,,,323.78,325.286288105,325.286288105,333.375108077,333.375108077,True,1,51101,332.836808077,released
129,3,3,1,1143,local,,44234,1,0,0,45531,45533,1,67,51605,51606,ack,0,51606,,,,,,,323.8,325.286288105,325.286288105,333.375108077,333.375108077,True,1,51496,333.265808077,released
129,2,8,1,890,relay,8,44248,1,0,0,131652,131654,4,55,136996,136997,ack,2,136997,44250,ack,16,,,False,323.801815346,420.881293688,420.881293688,427.102293632,427.102293632,False,0,,,released
129,8,8,1,1146,local,,44645,1,0,0,66418,66420,2,52,69588,69589,dack,0,88142,,,,,,,324.26,349.583295374,349.583295374,353.106295346,373.106295374,True,1,498524,796.702811086,released
129,3,3,1,1148,local,,44996,1,0,0,45685,45687,1,68,52619,52620,ack,0,52620,,,,,,,324.68,325.611288105,325.611288105,334.753108077,334.753108077,True,1,52338,334.344808077,released
129,3,3,1,1149,local,,45012,1,0,0,46101,46103,1,69,52616,52617,ack,0,52617,,,,,,,324.7,326.300288105,326.300288105,334.753108077,334.753108077,True,1,52487,334.617808077,released
129,3,3,1,1151,local,,45556,1,0,0,46573,46575,1,70,53576,53577,ack,0,53577,,,,,,,325.3,326.924288105,326.924288105,335.767108077,335.767108077,True,1,53259,335.423808077,released
129,3,3,1,1153,local,,45698,1,0,0,46580,46582,1,71,54201,54202,ack,0,54202,,,,,,,325.62,326.924288105,326.924288105,336.365108077,336.365108077,True,1,53847,336.073808077,released
129,5,4,1,881,relay,4,45992,1,0,0,67620,67622,1,43,83947,83948,no_ack,2,83948,45993,ack,16,,,False,326.167812444,351.185111114,351.185111114,368.364000028,368.364000028,False,0,,,released
129,3,3,1,1156,local,,46127,1,0,0,47116,47118,1,72,55167,55168,ack,0,55168,,,,,,,326.32,327.782288105,327.782288105,337.275108077,337.275108077,True,1,54798,336.970808077,released
129,4,4,1,1157,local,,46206,1,0,0,164743,164745,5,54,165536,165537,ack,0,165537,,,,,,,326.38,458.406292472,458.406292472,459.121292444,459.121292444,True,1,197476,492.723811086,released
129,3,3,1,1159,local,,46603,1,0,0,47660,47662,1,73,55985,55986,ack,0,55986,,,,,,,326.94,328.731288105,328.731288105,338.260288077,338.260288077,True,1,55448,337.620808077,released
129,3,3,1,1161,local,,47131,1,0,0,47667,47669,1,74,55982,55983,ack,0,55983,,,,,,,327.8,328.731288105,328.731288105,338.260288077,338.260288077,True,1,55810,338.101808077,released
129,3,3,1,1164,local,,47678,1,0,0,47686,47688,1,75,57111,57112,ack,0,57112,,,,,,,328.74,328.740000028,328.740000028,339.248288077,339.248288077,True,1,56614,338.842808077,released
129,3,3,1,1165,local,,47714,1,0,0,48245,48247,1,76,57654,57655,ack,0,57655,,,,,,,328.76,329.527108105,329.527108105,339.940108077,339.940108077,True,1,57280,339.505808077,released
